
1.0,0.0132592753872,0.0216341480374,0.0219770915073,0.0,0.0711509385824,0.0204551442211,0.022437597924,0.0246847699611,0.00584588798055,0.0254073475291,0.0339137302411,
0.0132592753872,1.0,0.0431801047876,0.0746679178083,0.0535244791847,0.0,0.0926109571525,0.0294352817538,0.0418268020568,0.0,0.0469257685954,0.0277210591049,
0.0216341480374,0.0431801047876,1.0,0.017892627736,0.0212731518331,0.0155153310824,0.177870091586,0.0,0.0,0.0136171036249,0.0131163886061,0.0288424773728,
0.0219770915073,0.0746679178083,0.017892627736,1.0,0.00386431588244,0.071786124057,0.0240845894953,0.0675597211914,0.0438081607821,0.099944461715,0.0523187098928,0.037098253887,
0.0,0.0535244791847,0.0212731518331,0.00386431588244,1.0,0.0,0.0201138213546,0.0,0.061819297236,0.0328929534833,0.0,0.00951804367737,
0.0711509385824,0.0,0.0155153310824,0.071786124057,0.0,1.0,0.0,0.0115098049439,0.0,0.104394525707,0.0101447010915,0.00970524602133,
0.0204551442211,0.0926109571525,0.177870091586,0.0240845894953,0.0201138213546,0.0,1.0,0.051496620889,0.0,0.0,0.0,0.0193154929391,
0.022437597924,0.0294352817538,0.0,0.0675597211914,0.0,0.0115098049439,0.051496620889,1.0,0.00565992942851,0.0947317960329,0.00387331848508,0.0376865437392,
0.0246847699611,0.0418268020568,0.0,0.0438081607821,0.061819297236,0.0,0.0,0.00565992942851,1.0,0.0621489822361,0.0748296246521,0.0299728191393,
0.00584588798055,0.0,0.0136171036249,0.099944461715,0.0328929534833,0.104394525707,0.0,0.0947317960329,0.0621489822361,1.0,0.0124477998935,0.072499921891,
0.0254073475291,0.0469257685954,0.0131163886061,0.0523187098928,0.0,0.0101447010915,0.0,0.00387331848508,0.0748296246521,0.0124477998935,1.0,0.0500739448219,
0.0339137302411,0.0277210591049,0.0288424773728,0.037098253887,0.00951804367737,0.00970524602133,0.0193154929391,0.0376865437392,0.0299728191393,0.072499921891,0.0500739448219,1.0,
